,FileName,Time Recorded,Label Title,Phase
17447,191R5__17447.jpg,597.49,[],Phaco
17448,191R5__17448.jpg,597.52,[],Phaco
17449,191R5__17449.jpg,597.55,[],Phaco
17450,191R5__17450.jpg,597.59,[],Phaco
17451,191R5__17451.jpg,597.62,[],Phaco
17452,191R5__17452.jpg,597.66,[],Phaco
17453,191R5__17453.jpg,597.69,[],Phaco
17454,191R5__17454.jpg,597.72,[],Phaco
17455,191R5__17455.jpg,597.76,[],Phaco
17456,191R5__17456.jpg,597.79,[],Phaco
17457,191R5__17457.jpg,597.83,[],Phaco
17458,191R5__17458.jpg,597.86,[],Phaco
17459,191R5__17459.jpg,597.9,[],Phaco
17460,191R5__17460.jpg,597.93,[],Phaco
17461,191R5__17461.jpg,597.97,[],Phaco
17462,191R5__17462.jpg,598.0,[],Phaco
17463,191R5__17463.jpg,598.03,[],Phaco
17464,191R5__17464.jpg,598.07,[],Phaco
17465,191R5__17465.jpg,598.1,[],Phaco
17466,191R5__17466.jpg,598.14,[],Phaco
17467,191R5__17467.jpg,598.17,[],Phaco
17468,191R5__17468.jpg,598.21,[],Phaco
17469,191R5__17469.jpg,598.24,[],Phaco
17470,191R5__17470.jpg,598.27,[],Phaco
17471,191R5__17471.jpg,598.31,[],Phaco
17472,191R5__17472.jpg,598.34,[],Phaco
17473,191R5__17473.jpg,598.38,[],Phaco
17474,191R5__17474.jpg,598.41,[],Phaco
17475,191R5__17475.jpg,598.45,[],Phaco
17476,191R5__17476.jpg,598.48,[],Phaco
17477,191R5__17477.jpg,598.51,[],Phaco
17478,191R5__17478.jpg,598.55,[],Phaco
17479,191R5__17479.jpg,598.58,[],Phaco
17480,191R5__17480.jpg,598.62,[],Phaco
17481,191R5__17481.jpg,598.65,[],Phaco
17482,191R5__17482.jpg,598.68,[],Phaco
17483,191R5__17483.jpg,598.72,[],Phaco
17484,191R5__17484.jpg,598.75,[],Phaco
17485,191R5__17485.jpg,598.79,[],Phaco
17486,191R5__17486.jpg,598.82,[],Phaco
17487,191R5__17487.jpg,598.85,[],Phaco
17488,191R5__17488.jpg,598.89,[],Phaco
17489,191R5__17489.jpg,598.92,[],Phaco
17490,191R5__17490.jpg,598.96,[],Phaco
17491,191R5__17491.jpg,598.99,[],Phaco
17492,191R5__17492.jpg,599.03,[],Phaco
17493,191R5__17493.jpg,599.06,[],Phaco
17494,191R5__17494.jpg,599.09,[],Phaco
17495,191R5__17495.jpg,599.13,[],Phaco
17496,191R5__17496.jpg,599.16,[],Phaco
17497,191R5__17497.jpg,599.2,[],Phaco
17498,191R5__17498.jpg,599.23,[],Phaco
17499,191R5__17499.jpg,599.27,[],Phaco
17500,191R5__17500.jpg,599.3,[],Phaco
17501,191R5__17501.jpg,599.34,[],Phaco
17502,191R5__17502.jpg,599.37,[],Phaco
17503,191R5__17503.jpg,599.4,[],Phaco
17504,191R5__17504.jpg,599.44,[],Phaco
17505,191R5__17505.jpg,599.47,[],Phaco
17506,191R5__17506.jpg,599.51,[],Phaco
17507,191R5__17507.jpg,599.54,[],Phaco
17508,191R5__17508.jpg,599.58,[],Phaco
17509,191R5__17509.jpg,599.61,[],Phaco
17510,191R5__17510.jpg,599.64,[],Phaco
17511,191R5__17511.jpg,599.68,[],Phaco
17512,191R5__17512.jpg,599.71,[],Phaco
17513,191R5__17513.jpg,599.75,[],Phaco
17514,191R5__17514.jpg,599.78,[],Phaco
17515,191R5__17515.jpg,599.81,[],Phaco
17516,191R5__17516.jpg,599.85,[],Phaco
17517,191R5__17517.jpg,599.88,[],Phaco
17518,191R5__17518.jpg,599.92,[],Phaco
17519,191R5__17519.jpg,599.95,[],Phaco
17520,191R5__17520.jpg,599.99,[],Phaco
17521,191R5__17521.jpg,600.02,[],Phaco
17522,191R5__17522.jpg,600.05,[],Phaco
17523,191R5__17523.jpg,600.09,[],Phaco
17524,191R5__17524.jpg,600.12,[],Phaco
17525,191R5__17525.jpg,600.16,[],Phaco
17526,191R5__17526.jpg,600.19,[],Phaco
17527,191R5__17527.jpg,600.22,[],Phaco
17528,191R5__17528.jpg,600.26,[],Phaco
17529,191R5__17529.jpg,600.29,[],Phaco
17530,191R5__17530.jpg,600.33,[],Phaco
17531,191R5__17531.jpg,600.36,[],Phaco
17532,191R5__17532.jpg,600.4,[],Phaco
17533,191R5__17533.jpg,600.43,[],Phaco
17534,191R5__17534.jpg,600.47,[],Phaco
17535,191R5__17535.jpg,600.5,[],Phaco
17536,191R5__17536.jpg,600.53,[],Phaco
17537,191R5__17537.jpg,600.57,[],Phaco
17538,191R5__17538.jpg,600.6,[],Phaco
17539,191R5__17539.jpg,600.64,[],Phaco
17540,191R5__17540.jpg,600.67,[],Phaco
17541,191R5__17541.jpg,600.71,[],Phaco
17542,191R5__17542.jpg,600.74,[],Phaco
17543,191R5__17543.jpg,600.77,[],Phaco
17544,191R5__17544.jpg,600.81,[],Phaco
17545,191R5__17545.jpg,600.84,[],Phaco
17546,191R5__17546.jpg,600.88,[],Phaco
17547,191R5__17547.jpg,600.91,[],Phaco
17548,191R5__17548.jpg,600.94,[],Phaco
17549,191R5__17549.jpg,600.98,[],Phaco
17550,191R5__17550.jpg,601.01,[],Phaco
17551,191R5__17551.jpg,601.05,[],Phaco
17552,191R5__17552.jpg,601.08,[],Phaco
17553,191R5__17553.jpg,601.12,[],Phaco
17554,191R5__17554.jpg,601.15,[],Phaco
17555,191R5__17555.jpg,601.18,[],Phaco
17556,191R5__17556.jpg,601.22,[],Phaco
17557,191R5__17557.jpg,601.25,[],Phaco
17558,191R5__17558.jpg,601.29,[],Phaco
17559,191R5__17559.jpg,601.32,[],Phaco
17560,191R5__17560.jpg,601.35,[],Phaco
17561,191R5__17561.jpg,601.39,[],Phaco
17562,191R5__17562.jpg,601.42,[],Phaco
17563,191R5__17563.jpg,601.46,[],Phaco
17564,191R5__17564.jpg,601.49,[],Phaco
17565,191R5__17565.jpg,601.53,[],Phaco
17566,191R5__17566.jpg,601.56,[],Phaco
17567,191R5__17567.jpg,601.59,[],Phaco
17568,191R5__17568.jpg,601.63,[],Phaco
17569,191R5__17569.jpg,601.66,[],Phaco
17570,191R5__17570.jpg,601.7,[],Phaco
17571,191R5__17571.jpg,601.73,[],Phaco
17572,191R5__17572.jpg,601.77,[],Phaco
17573,191R5__17573.jpg,601.8,[],Phaco
17574,191R5__17574.jpg,601.84,[],Phaco
17575,191R5__17575.jpg,601.87,[],Phaco
17576,191R5__17576.jpg,601.9,[],Phaco
17577,191R5__17577.jpg,601.94,[],Phaco
17578,191R5__17578.jpg,601.97,[],Phaco
17579,191R5__17579.jpg,602.01,[],Phaco
17580,191R5__17580.jpg,602.04,[],Phaco
17581,191R5__17581.jpg,602.07,[],Phaco
17582,191R5__17582.jpg,602.11,[],Phaco
17583,191R5__17583.jpg,602.14,[],Phaco
17584,191R5__17584.jpg,602.18,[],Phaco
17585,191R5__17585.jpg,602.21,[],Phaco
17586,191R5__17586.jpg,602.25,[],Phaco
17587,191R5__17587.jpg,602.28,[],Phaco
17588,191R5__17588.jpg,602.31,[],Phaco
17589,191R5__17589.jpg,602.35,[],Phaco
17590,191R5__17590.jpg,602.38,[],Phaco
17591,191R5__17591.jpg,602.42,[],Phaco
17592,191R5__17592.jpg,602.45,[],Phaco
17593,191R5__17593.jpg,602.48,[],Phaco
17594,191R5__17594.jpg,602.52,[],Phaco
17595,191R5__17595.jpg,602.55,[],Phaco
17596,191R5__17596.jpg,602.59,[],Phaco
17597,191R5__17597.jpg,602.62,[],Phaco
17598,191R5__17598.jpg,602.66,[],Phaco
17599,191R5__17599.jpg,602.69,[],Phaco
17600,191R5__17600.jpg,602.72,[],Phaco
17601,191R5__17601.jpg,602.76,[],Phaco
17602,191R5__17602.jpg,602.79,[],Phaco
17603,191R5__17603.jpg,602.83,[],Phaco
17604,191R5__17604.jpg,602.86,[],Phaco
17605,191R5__17605.jpg,602.9,[],Phaco
17606,191R5__17606.jpg,602.93,[],Phaco
17607,191R5__17607.jpg,602.97,[],Phaco
17608,191R5__17608.jpg,603.0,[],Phaco
17609,191R5__17609.jpg,603.03,[],Phaco
17610,191R5__17610.jpg,603.07,[],Phaco
17611,191R5__17611.jpg,603.1,[],Phaco
17612,191R5__17612.jpg,603.14,[],Phaco
17613,191R5__17613.jpg,603.17,[],Phaco
17614,191R5__17614.jpg,603.2,[],Phaco
17615,191R5__17615.jpg,603.24,[],Phaco
17616,191R5__17616.jpg,603.27,[],Phaco
17617,191R5__17617.jpg,603.31,[],Phaco
17618,191R5__17618.jpg,603.34,[],Phaco
17619,191R5__17619.jpg,603.38,[],Phaco
17620,191R5__17620.jpg,603.41,[],Phaco
17621,191R5__17621.jpg,603.44,[],Phaco
17622,191R5__17622.jpg,603.48,[],Phaco
17623,191R5__17623.jpg,603.51,[],Phaco
17624,191R5__17624.jpg,603.55,[],Phaco
17625,191R5__17625.jpg,603.58,[],Phaco
17626,191R5__17626.jpg,603.61,[],Phaco
17627,191R5__17627.jpg,603.65,[],Phaco
17628,191R5__17628.jpg,603.68,[],Phaco
17629,191R5__17629.jpg,603.72,[],Phaco
17630,191R5__17630.jpg,603.75,[],Phaco
17631,191R5__17631.jpg,603.79,[],Phaco
17632,191R5__17632.jpg,603.82,[],Phaco
17633,191R5__17633.jpg,603.85,[],Phaco
17634,191R5__17634.jpg,603.89,[],Phaco
17635,191R5__17635.jpg,603.92,[],Phaco
17636,191R5__17636.jpg,603.96,[],Phaco
17637,191R5__17637.jpg,603.99,[],Phaco
17638,191R5__17638.jpg,604.03,[],Phaco
17639,191R5__17639.jpg,604.06,[],Phaco
17640,191R5__17640.jpg,604.09,[],Phaco
17641,191R5__17641.jpg,604.13,[],Phaco
17642,191R5__17642.jpg,604.16,[],Phaco
17643,191R5__17643.jpg,604.2,[],Phaco
17644,191R5__17644.jpg,604.23,[],Phaco
17645,191R5__17645.jpg,604.27,[],Phaco
17646,191R5__17646.jpg,604.3,[],Phaco
17647,191R5__17647.jpg,604.34,[],Phaco
17648,191R5__17648.jpg,604.37,[],Phaco
17649,191R5__17649.jpg,604.4,[],Phaco
17650,191R5__17650.jpg,604.44,[],Phaco
17651,191R5__17651.jpg,604.47,[],Phaco
17652,191R5__17652.jpg,604.51,[],Phaco
17653,191R5__17653.jpg,604.54,[],Phaco
17654,191R5__17654.jpg,604.57,[],Phaco
17655,191R5__17655.jpg,604.61,[],Phaco
17656,191R5__17656.jpg,604.64,[],Phaco
17657,191R5__17657.jpg,604.68,[],Phaco
17658,191R5__17658.jpg,604.71,[],Phaco
17659,191R5__17659.jpg,604.74,[],Phaco
17660,191R5__17660.jpg,604.78,[],Phaco
17661,191R5__17661.jpg,604.81,[],Phaco
17662,191R5__17662.jpg,604.85,[],Phaco
17663,191R5__17663.jpg,604.88,[],Phaco
17664,191R5__17664.jpg,604.92,[],Phaco
17665,191R5__17665.jpg,604.95,[],Phaco
17666,191R5__17666.jpg,604.98,[],Phaco
17667,191R5__17667.jpg,605.02,[],Phaco
17668,191R5__17668.jpg,605.05,[],Phaco
17669,191R5__17669.jpg,605.09,[],Phaco
17670,191R5__17670.jpg,605.12,[],Phaco
17671,191R5__17671.jpg,605.16,[],Phaco
17672,191R5__17672.jpg,605.19,[],Phaco
17673,191R5__17673.jpg,605.22,[],Phaco
17674,191R5__17674.jpg,605.26,[],Phaco
17675,191R5__17675.jpg,605.29,[],Phaco
17676,191R5__17676.jpg,605.33,[],Phaco
17677,191R5__17677.jpg,605.36,[],Phaco
17678,191R5__17678.jpg,605.4,[],Phaco
17679,191R5__17679.jpg,605.43,[],Phaco
17680,191R5__17680.jpg,605.47,[],Phaco
17681,191R5__17681.jpg,605.5,[],Phaco
17682,191R5__17682.jpg,605.53,[],Phaco
17683,191R5__17683.jpg,605.57,[],Phaco
17684,191R5__17684.jpg,605.6,[],Phaco
17685,191R5__17685.jpg,605.64,[],Phaco
17686,191R5__17686.jpg,605.67,[],Phaco
17687,191R5__17687.jpg,605.7,[],Phaco
17688,191R5__17688.jpg,605.74,[],Phaco
17689,191R5__17689.jpg,605.77,[],Phaco
17690,191R5__17690.jpg,605.81,[],Phaco
17691,191R5__17691.jpg,605.84,[],Phaco
17692,191R5__17692.jpg,605.88,[],Phaco
17693,191R5__17693.jpg,605.91,[],Phaco
17694,191R5__17694.jpg,605.94,[],Phaco
17695,191R5__17695.jpg,605.98,[],Phaco
17696,191R5__17696.jpg,606.01,[],Phaco
17697,191R5__17697.jpg,606.05,[],Phaco
17698,191R5__17698.jpg,606.08,[],Phaco
17699,191R5__17699.jpg,606.11,[],Phaco
17700,191R5__17700.jpg,606.15,[],Phaco
17701,191R5__17701.jpg,606.18,[],Phaco
17702,191R5__17702.jpg,606.22,[],Phaco
17703,191R5__17703.jpg,606.25,[],Phaco
17704,191R5__17704.jpg,606.29,[],Phaco
17705,191R5__17705.jpg,606.32,[],Phaco
17706,191R5__17706.jpg,606.35,[],Phaco
17707,191R5__17707.jpg,606.39,[],Phaco
17708,191R5__17708.jpg,606.42,[],Phaco
17709,191R5__17709.jpg,606.46,[],Phaco
17710,191R5__17710.jpg,606.49,[],Phaco
17711,191R5__17711.jpg,606.53,[],Phaco
17712,191R5__17712.jpg,606.56,[],Phaco
17713,191R5__17713.jpg,606.59,[],Phaco
17714,191R5__17714.jpg,606.63,[],Phaco
17715,191R5__17715.jpg,606.66,[],Phaco
17716,191R5__17716.jpg,606.7,[],Phaco
17717,191R5__17717.jpg,606.73,[],Phaco
17718,191R5__17718.jpg,606.77,[],Phaco
17719,191R5__17719.jpg,606.8,[],Phaco
17720,191R5__17720.jpg,606.83,[],Phaco
17721,191R5__17721.jpg,606.87,[],Phaco
17722,191R5__17722.jpg,606.9,[],Phaco
17723,191R5__17723.jpg,606.94,[],Phaco
17724,191R5__17724.jpg,606.97,[],Phaco
17725,191R5__17725.jpg,607.01,[],Phaco
17726,191R5__17726.jpg,607.04,[],Phaco
17727,191R5__17727.jpg,607.07,[],Phaco
17728,191R5__17728.jpg,607.11,[],Phaco
17729,191R5__17729.jpg,607.14,[],Phaco
17730,191R5__17730.jpg,607.18,[],Phaco
17731,191R5__17731.jpg,607.21,[],Phaco
17732,191R5__17732.jpg,607.24,[],Phaco
17733,191R5__17733.jpg,607.28,[],Phaco
17734,191R5__17734.jpg,607.31,[],Phaco
17735,191R5__17735.jpg,607.35,[],Phaco
17736,191R5__17736.jpg,607.38,[],Phaco
17737,191R5__17737.jpg,607.42,[],Phaco
17738,191R5__17738.jpg,607.45,[],Phaco
17739,191R5__17739.jpg,607.48,[],Phaco
17740,191R5__17740.jpg,607.52,[],Phaco
17741,191R5__17741.jpg,607.55,[],Phaco
17742,191R5__17742.jpg,607.59,[],Phaco
17743,191R5__17743.jpg,607.62,[],Phaco
17744,191R5__17744.jpg,607.66,[],Phaco
17745,191R5__17745.jpg,607.69,[],Phaco
17746,191R5__17746.jpg,607.72,[],Phaco
17747,191R5__17747.jpg,607.76,[],Phaco
17748,191R5__17748.jpg,607.79,[],Phaco
17749,191R5__17749.jpg,607.83,[],Phaco
17750,191R5__17750.jpg,607.86,[],Phaco
17751,191R5__17751.jpg,607.9,[],Phaco
17752,191R5__17752.jpg,607.93,[],Phaco
17753,191R5__17753.jpg,607.96,[],Phaco
17754,191R5__17754.jpg,608.0,[],Phaco
17755,191R5__17755.jpg,608.03,[],Phaco
17756,191R5__17756.jpg,608.07,[],Phaco
17757,191R5__17757.jpg,608.1,[],Phaco
17758,191R5__17758.jpg,608.14,[],Phaco
17759,191R5__17759.jpg,608.17,[],Phaco
17760,191R5__17760.jpg,608.2,[],Phaco
17761,191R5__17761.jpg,608.24,[],Phaco
17762,191R5__17762.jpg,608.27,[],Phaco
17763,191R5__17763.jpg,608.31,[],Phaco
17764,191R5__17764.jpg,608.34,[],Phaco
17765,191R5__17765.jpg,608.38,[],Phaco
17766,191R5__17766.jpg,608.41,[],Phaco
17767,191R5__17767.jpg,608.44,[],Phaco
17768,191R5__17768.jpg,608.48,[],Phaco
17769,191R5__17769.jpg,608.51,[],Phaco
17770,191R5__17770.jpg,608.55,[],Phaco
17771,191R5__17771.jpg,608.58,[],Phaco
17772,191R5__17772.jpg,608.61,[],Phaco
17773,191R5__17773.jpg,608.65,[],Phaco
17774,191R5__17774.jpg,608.68,[],Phaco
17775,191R5__17775.jpg,608.72,[],Phaco
17776,191R5__17776.jpg,608.75,[],Phaco
17777,191R5__17777.jpg,608.79,[],Phaco
17778,191R5__17778.jpg,608.82,[],Phaco
17779,191R5__17779.jpg,608.85,[],Phaco
17780,191R5__17780.jpg,608.89,[],Phaco
17781,191R5__17781.jpg,608.92,[],Phaco
17782,191R5__17782.jpg,608.96,[],Phaco
17783,191R5__17783.jpg,608.99,[],Phaco
17784,191R5__17784.jpg,609.03,[],Phaco
17785,191R5__17785.jpg,609.06,[],Phaco
17786,191R5__17786.jpg,609.09,[],Phaco
17787,191R5__17787.jpg,609.13,[],Phaco
17788,191R5__17788.jpg,609.16,[],Phaco
17789,191R5__17789.jpg,609.2,[],Phaco
17790,191R5__17790.jpg,609.23,[],Phaco
17791,191R5__17791.jpg,609.27,[],Phaco
17792,191R5__17792.jpg,609.3,[],Phaco
17793,191R5__17793.jpg,609.33,[],Phaco
17794,191R5__17794.jpg,609.37,[],Phaco
17795,191R5__17795.jpg,609.4,[],Phaco
17796,191R5__17796.jpg,609.44,[],Phaco
17797,191R5__17797.jpg,609.47,[],Phaco
17798,191R5__17798.jpg,609.51,[],Phaco
17799,191R5__17799.jpg,609.54,[],Phaco
17800,191R5__17800.jpg,609.57,[],Phaco
17801,191R5__17801.jpg,609.61,[],Phaco
17802,191R5__17802.jpg,609.64,[],Phaco
17803,191R5__17803.jpg,609.68,[],Phaco
17804,191R5__17804.jpg,609.71,[],Phaco
17805,191R5__17805.jpg,609.74,[],Phaco
17806,191R5__17806.jpg,609.78,[],Phaco
17807,191R5__17807.jpg,609.81,[],Phaco
17808,191R5__17808.jpg,609.85,[],Phaco
17809,191R5__17809.jpg,609.88,[],Phaco
17810,191R5__17810.jpg,609.92,[],Phaco
17811,191R5__17811.jpg,609.95,[],Phaco
17812,191R5__17812.jpg,609.98,[],Phaco
17813,191R5__17813.jpg,610.02,[],Phaco
17814,191R5__17814.jpg,610.05,[],Phaco
17815,191R5__17815.jpg,610.09,[],Phaco
17816,191R5__17816.jpg,610.12,[],Phaco
17817,191R5__17817.jpg,610.16,[],Phaco
17818,191R5__17818.jpg,610.19,[],Phaco
17819,191R5__17819.jpg,610.22,[],Phaco
17820,191R5__17820.jpg,610.26,[],Phaco
17821,191R5__17821.jpg,610.29,[],Phaco
17822,191R5__17822.jpg,610.33,[],Phaco
17823,191R5__17823.jpg,610.36,[],Phaco
17824,191R5__17824.jpg,610.4,[],Phaco
17825,191R5__17825.jpg,610.43,[],Phaco
17826,191R5__17826.jpg,610.46,[],Phaco
17827,191R5__17827.jpg,610.5,[],Phaco
17828,191R5__17828.jpg,610.53,[],Phaco
17829,191R5__17829.jpg,610.57,[],Phaco
17830,191R5__17830.jpg,610.6,[],Phaco
17831,191R5__17831.jpg,610.64,[],Phaco
17832,191R5__17832.jpg,610.67,[],Phaco
17833,191R5__17833.jpg,610.7,[],Phaco
17834,191R5__17834.jpg,610.74,[],Phaco
17835,191R5__17835.jpg,610.77,[],Phaco
17836,191R5__17836.jpg,610.81,[],Phaco
17837,191R5__17837.jpg,610.84,[],Phaco
17838,191R5__17838.jpg,610.88,[],Phaco
17839,191R5__17839.jpg,610.91,[],Phaco
17840,191R5__17840.jpg,610.94,[],Phaco
17841,191R5__17841.jpg,610.98,[],Phaco
17842,191R5__17842.jpg,611.01,[],Phaco
17843,191R5__17843.jpg,611.05,[],Phaco
17844,191R5__17844.jpg,611.08,[],Phaco
17845,191R5__17845.jpg,611.11,[],Phaco
17846,191R5__17846.jpg,611.15,[],Phaco
17847,191R5__17847.jpg,611.18,[],Phaco
17848,191R5__17848.jpg,611.22,[],Phaco
17849,191R5__17849.jpg,611.25,[],Phaco
17850,191R5__17850.jpg,611.29,[],Phaco
17851,191R5__17851.jpg,611.32,[],Phaco
17852,191R5__17852.jpg,611.35,[],Phaco
17853,191R5__17853.jpg,611.39,[],Phaco
17854,191R5__17854.jpg,611.42,[],Phaco
17855,191R5__17855.jpg,611.46,[],Phaco
17856,191R5__17856.jpg,611.49,[],Phaco
17857,191R5__17857.jpg,611.53,[],Phaco
17858,191R5__17858.jpg,611.56,[],Phaco
17859,191R5__17859.jpg,611.59,[],Phaco
17860,191R5__17860.jpg,611.63,[],Phaco
17861,191R5__17861.jpg,611.66,[],Phaco
17862,191R5__17862.jpg,611.7,[],Phaco
17863,191R5__17863.jpg,611.73,[],Phaco
17864,191R5__17864.jpg,611.77,[],Phaco
17865,191R5__17865.jpg,611.8,[],Phaco
17866,191R5__17866.jpg,611.83,[],Phaco
17867,191R5__17867.jpg,611.87,[],Phaco
17868,191R5__17868.jpg,611.9,[],Phaco
17869,191R5__17869.jpg,611.94,[],Phaco
17870,191R5__17870.jpg,611.97,[],Phaco
17871,191R5__17871.jpg,612.01,[],Phaco
17872,191R5__17872.jpg,612.04,[],Phaco
17873,191R5__17873.jpg,612.07,[],Phaco
17874,191R5__17874.jpg,612.11,[],Phaco
17875,191R5__17875.jpg,612.14,[],Phaco
17876,191R5__17876.jpg,612.18,[],Phaco
17877,191R5__17877.jpg,612.21,[],Phaco
17878,191R5__17878.jpg,612.24,[],Phaco
17879,191R5__17879.jpg,612.28,[],Phaco
17880,191R5__17880.jpg,612.31,[],Phaco
17881,191R5__17881.jpg,612.35,[],Phaco
17882,191R5__17882.jpg,612.38,[],Phaco
17883,191R5__17883.jpg,612.42,[],Phaco
17884,191R5__17884.jpg,612.45,[],Phaco
17885,191R5__17885.jpg,612.48,[],Phaco
17886,191R5__17886.jpg,612.52,[],Phaco
17887,191R5__17887.jpg,612.55,[],Phaco
17888,191R5__17888.jpg,612.59,[],Phaco
17889,191R5__17889.jpg,612.62,[],Phaco
17890,191R5__17890.jpg,612.66,[],Phaco
17891,191R5__17891.jpg,612.69,[],Phaco
17892,191R5__17892.jpg,612.72,[],Phaco
17893,191R5__17893.jpg,612.76,[],Phaco
17894,191R5__17894.jpg,612.79,[],Phaco
17895,191R5__17895.jpg,612.83,[],Phaco
17896,191R5__17896.jpg,612.86,[],Phaco
17897,191R5__17897.jpg,612.9,[],Phaco
17898,191R5__17898.jpg,612.93,[],Phaco
17899,191R5__17899.jpg,612.96,[],Phaco
17900,191R5__17900.jpg,613.0,[],Phaco
17901,191R5__17901.jpg,613.03,[],Phaco
17902,191R5__17902.jpg,613.07,[],Phaco
17903,191R5__17903.jpg,613.1,[],Phaco
17904,191R5__17904.jpg,613.14,[],Phaco
17905,191R5__17905.jpg,613.17,[],Phaco
17906,191R5__17906.jpg,613.2,[],Phaco
17907,191R5__17907.jpg,613.24,[],Phaco
17908,191R5__17908.jpg,613.27,[],Phaco
17909,191R5__17909.jpg,613.31,[],Phaco
17910,191R5__17910.jpg,613.34,[],Phaco
17911,191R5__17911.jpg,613.38,[],Phaco
17912,191R5__17912.jpg,613.41,[],Phaco
17913,191R5__17913.jpg,613.44,[],Phaco
17914,191R5__17914.jpg,613.48,[],Phaco
17915,191R5__17915.jpg,613.51,[],Phaco
17916,191R5__17916.jpg,613.55,[],Phaco
17917,191R5__17917.jpg,613.58,[],Phaco
17918,191R5__17918.jpg,613.61,[],Phaco
17919,191R5__17919.jpg,613.65,[],Phaco
17920,191R5__17920.jpg,613.68,[],Phaco
17921,191R5__17921.jpg,613.72,[],Phaco
17922,191R5__17922.jpg,613.75,[],Phaco
17923,191R5__17923.jpg,613.79,[],Phaco
17924,191R5__17924.jpg,613.82,[],Phaco
17925,191R5__17925.jpg,613.85,[],Phaco
17926,191R5__17926.jpg,613.89,[],Phaco
17927,191R5__17927.jpg,613.92,[],Phaco
17928,191R5__17928.jpg,613.96,[],Phaco
17929,191R5__17929.jpg,613.99,[],Phaco
17930,191R5__17930.jpg,614.03,[],Phaco
17931,191R5__17931.jpg,614.06,[],Phaco
17932,191R5__17932.jpg,614.09,[],Phaco
17933,191R5__17933.jpg,614.13,[],Phaco
17934,191R5__17934.jpg,614.16,[],Phaco
17935,191R5__17935.jpg,614.2,[],Phaco
17936,191R5__17936.jpg,614.23,[],Phaco
17937,191R5__17937.jpg,614.27,[],Phaco
17938,191R5__17938.jpg,614.3,[],Phaco
17939,191R5__17939.jpg,614.33,[],Phaco
17940,191R5__17940.jpg,614.37,[],Phaco
17941,191R5__17941.jpg,614.4,[],Phaco
17942,191R5__17942.jpg,614.44,[],Phaco
17943,191R5__17943.jpg,614.47,[],Phaco
17944,191R5__17944.jpg,614.51,[],Phaco
17945,191R5__17945.jpg,614.54,[],Phaco
17946,191R5__17946.jpg,614.57,[],Phaco
17947,191R5__17947.jpg,614.61,[],Phaco
17948,191R5__17948.jpg,614.64,[],Phaco
17949,191R5__17949.jpg,614.68,[],Phaco
17950,191R5__17950.jpg,614.71,[],Phaco
17951,191R5__17951.jpg,614.74,[],Phaco
17952,191R5__17952.jpg,614.78,[],Phaco
17953,191R5__17953.jpg,614.81,[],Phaco
17954,191R5__17954.jpg,614.85,[],Phaco
17955,191R5__17955.jpg,614.88,[],Phaco
17956,191R5__17956.jpg,614.92,[],Phaco
17957,191R5__17957.jpg,614.95,[],Phaco
17958,191R5__17958.jpg,614.98,[],Phaco
17959,191R5__17959.jpg,615.02,[],Phaco
17960,191R5__17960.jpg,615.05,[],Phaco
17961,191R5__17961.jpg,615.09,[],Phaco
17962,191R5__17962.jpg,615.12,[],Phaco
17963,191R5__17963.jpg,615.16,[],Phaco
17964,191R5__17964.jpg,615.19,[],Phaco
17965,191R5__17965.jpg,615.22,[],Phaco
17966,191R5__17966.jpg,615.26,[],Phaco
17967,191R5__17967.jpg,615.29,[],Phaco
17968,191R5__17968.jpg,615.33,[],Phaco
17969,191R5__17969.jpg,615.36,[],Phaco
17970,191R5__17970.jpg,615.4,[],Phaco
17971,191R5__17971.jpg,615.43,[],Phaco
17972,191R5__17972.jpg,615.46,[],Phaco
17973,191R5__17973.jpg,615.5,[],Phaco
17974,191R5__17974.jpg,615.53,[],Phaco
17975,191R5__17975.jpg,615.57,[],Phaco
17976,191R5__17976.jpg,615.6,[],Phaco
17977,191R5__17977.jpg,615.64,[],Phaco
17978,191R5__17978.jpg,615.67,[],Phaco
17979,191R5__17979.jpg,615.7,[],Phaco
17980,191R5__17980.jpg,615.74,[],Phaco
17981,191R5__17981.jpg,615.77,[],Phaco
17982,191R5__17982.jpg,615.81,[],Phaco
17983,191R5__17983.jpg,615.84,[],Phaco
17984,191R5__17984.jpg,615.88,[],Phaco
17985,191R5__17985.jpg,615.91,[],Phaco
17986,191R5__17986.jpg,615.94,[],Phaco
17987,191R5__17987.jpg,615.98,[],Phaco
17988,191R5__17988.jpg,616.01,[],Phaco
17989,191R5__17989.jpg,616.05,[],Phaco
17990,191R5__17990.jpg,616.08,[],Phaco
17991,191R5__17991.jpg,616.11,[],Phaco
17992,191R5__17992.jpg,616.15,[],Phaco
17993,191R5__17993.jpg,616.18,[],Phaco
17994,191R5__17994.jpg,616.22,[],Phaco
17995,191R5__17995.jpg,616.25,[],Phaco
17996,191R5__17996.jpg,616.29,[],Phaco
17997,191R5__17997.jpg,616.32,[],Phaco
17998,191R5__17998.jpg,616.35,[],Phaco
17999,191R5__17999.jpg,616.39,[],Phaco
18000,191R5__18000.jpg,616.42,[],Phaco
18001,191R5__18001.jpg,616.46,[],Phaco
18002,191R5__18002.jpg,616.49,[],Phaco
18003,191R5__18003.jpg,616.53,[],Phaco
18004,191R5__18004.jpg,616.56,[],Phaco
18005,191R5__18005.jpg,616.59,[],Phaco
